LSOA,FTTP_AVAILABILITY,FTTC_AVAILABILITY,GFAST_AVAILABILITY,DSL_AVAILABILITY,CABLE_AVAILABILITY,OPERATOR_COUNT,DOWN_MBPS,UP_MBPS
E01022175,0.885417,0.333333,0,0.947917,0,2.16129,65.23175556,37.45766667
S01012766,0.2,1,0,1,0.9,5.7,44.30477778,21.14344444
E01000051,0.8125,0.5,0,0.5,0.375,3.9375,68.018,17.586
S01008903,0.96875,0.9375,0.09375,1,0.96875,8.59375,103.1475,30.08875
E01022036,0.794872,1,0,1,0,5.282051,24.94572143,7.341935714
E01014928,0.028571,1,0,1,0.971429,5.885714,102.2186,11.7745
E01016521,0.909091,0.939394,0.060606,1,0.939394,8.727273,123.5377273,14.05142424
95GG45S2,1,0,0,0,0.964286,4.928571,133.9781806,20.66016667
E01015980,0.510204,0.979592,0,0.979592,0,3.918367,56.7396,13.75066667
W01000775,0.375,0.444444,0,0.597222,0,1,37.96748284,9.525482843
E01024026,0.5,0.977273,0,0.977273,0,3.772727,41.13776316,8.661622807
E01020976,0,1,0,1,0,4,31.41876923,8.099294872
W01001695,0.482143,0.642857,0,0.839286,0.589286,4.833333,62.475,13.467
E01004597,0.928571,0.642857,0.25,1,0.964286,6.357143,215.858225,95.74524167
E01024957,0.648148,0.592593,0.074074,0.666667,0.666667,6.259259,72.32853226,17.23861022
E01006165,0.785714,0.285714,0.589286,0.875,0.821429,5.267857,83.73482222,16.4067
95VV24S2,1,0.068966,0,0.068966,0,3.827586,48.10493939,12.01384848
W01000699,0.263158,0.973684,0,0.986842,0,3,32.71352193,10.92671053
S01007757,0,1,0,1,1,5,79.10283333,13.20666667
E01006311,0,1,0,1,0.785714,6.535714,56.47763636,10.28398485
E01017142,0.603448,0.344828,0.275862,0.827586,0.241379,4.929825,51.04184091,19.90154545
E01007161,1,0.756757,0,0.756757,0.918919,5.540541,116.9332143,17.8375
E01007891,0.357143,0.964286,0,0.964286,0,3.964286,29.88471667,7.2011
E01027910,0.9,0.875,0,0.8875,0,3.810127,29.1739391,7.584432692
E01000202,0,0.558824,0.411765,0.970588,0.882353,5.264706,109.0363333,12.87436905
E01010759,0.863636,0.795455,0,0.931818,0.704545,6.022727,87.7264,17.5119
E01032409,0.214286,0.508929,0,0.508929,0,2.540541,38.8336358,9.992691358
E01007427,0,1,0,1,0.025,3.025,34.01,9.688354167
E01033624,0.6875,0.9375,0,0.9375,0.03125,3.28125,43.25896154,14.45923077
E01006387,0.764706,1,0,1,0.823529,6.588235,39.61214286,10.04238095
E01031431,0.358974,0.923077,0,0.948718,0.102564,6.846154,29.5695,7.342875
S01008464,1,1,0,1,1,9,108.374375,18.4634375
S01009792,1,0.615385,0,0.615385,0.923077,7.461538,58.63404167,10.26354167
E01017239,0.514286,0.571429,0.171429,0.971429,0.742857,6.714286,98.71570513,44.96334615
E01000165,0.714286,1,0,1,0.690476,6.071429,42.36999074,10.00721296
E01027532,0.090909,0.872727,0,0.872727,0.509091,3.290909,37.78946528,12.32023611
E01028599,0.298246,0.210526,0.526316,0.736842,0.614035,4,95.53193056,19.62769444
E01005970,0.481481,1,0,1,0.925926,6.259259,37.25053889,7.46725
E01015982,0.909091,0.969697,0.030303,1,0.666667,5.030303,76.79188725,14.75047549
E01022007,0.5,0.71875,0,0.8125,0,2.875,23.85551042,9.480916667
S01013365,0.681818,0.318182,0,0.318182,0.272727,3.857143,44.42855238,7.906228571
E01013947,0.058824,0.970588,0,0.970588,0.911765,5.705882,92.18465385,10.85107692
E01027835,0.207547,0.849057,0,0.962264,0,2.90566,26.7612803,7.500363636
E01006228,0.054545,0.981818,0,1,0.690909,5.290909,38.05388235,8.249058824
E01006312,0,0.095238,0,1,1,6,64.67498958,8.434765625
E01018359,0.972973,0.027027,0,0.027027,0,3,28.94604444,8.901166667
E01003101,0.172414,0.965517,0,1,0.896552,5.931034,54.39248333,13.09955
S01012542,0.270833,0.833333,0,0.833333,0,1.083333,40.89545076,10.54041667
E01017937,0.833333,0.979167,0,0.979167,0,3.104167,32.45692105,8.190122807
E01014483,0.615385,0.307692,0.673077,0.980769,0.096154,4.039216,66.64671795,24.692
E01030048,0.443396,0.716981,0,0.716981,0,2,37.2045,9.284893162
E01025053,0.472222,0.944444,0.055556,1,0.361111,5.027778,32.7106875,12.36290625
E01005339,0.054054,0.972973,0,0.972973,0.702703,5.324324,110.61075,15.09780208
S01008125,0,0.892857,0,1,0.892857,5.678571,71.87786364,10.91527273
S01012332,0.510638,0.446809,0,0.553191,0,2.148936,48.78725897,11.73361538
E01013369,0.315217,0.184783,0.184783,0.695652,0.565217,4.630435,50.89313492,8.892488095
E01019109,0,1,0,1,0,4,25.53582589,6.445165179
E01017443,0.309091,0.981818,0,0.981818,0.672727,3.654545,34.75848485,6.563681818
E01005297,0,0.510638,0.340426,1,0.106383,3.638298,51.90363636,31.44939394
E01021624,0.925926,1,0,1,1,6.074074,54.55641026,9.981410256
S01011020,0.771429,0.485714,0,0.514286,0.142857,3.914286,33.47609833,4.529586667
W01001633,0.608696,0.826087,0.130435,0.956522,0.956522,4.869565,117.9582857,15.97857143
E01022980,0.043478,0.891304,0,0.956522,0.23913,4.043478,35.57175,4.263534314
S01011608,0,0.642857,0.214286,1,1,5.642857,90.523625,15.9831875
E01033631,0.0625,0.645833,0,0.927083,0.34375,4.189474,74.60195652,16.50585507
E01019626,0.526316,0.973684,0,0.973684,0,2.736842,28.36165196,7.993068627
E01023579,0,0.972222,0,0.972222,0.638889,5.194444,43.00828788,10.16404545
E01016887,0.740741,1,0,1,0.888889,5.666667,80.88590385,10.37940385
S01008238,0.954545,0.045455,0,0.045455,0,3,26.34804762,7.355357143
E01019085,0.225806,0.806452,0,0.806452,0,3.901639,37.78575238,9.997887302
S01012131,0.5,0.933333,0,1,0.9,7.5,49.03,6.103875
E01011246,0.071429,1,0,1,0.952381,5.952381,54.9974359,8.732948718
E01022037,0.568182,0.977273,0,1,0,5.068182,69.14331111,30.29534444
E01026444,0.135922,0.825243,0,0.893204,0,1.456311,28.09271717,7.131025253
E01032580,0.611111,1,0,1,0.833333,6.277778,50.11906667,8.775466667
E01006692,0.88,0.1,0,0.14,0.78,4.58,48.69165625,10.8340625
S01008881,0.310345,0.896552,0.034483,0.931034,0.448276,5.206897,67.21364286,15.53428571
S01007606,0,1,0,1,0,4,30.25475,8.960375
E01011634,0.72973,0.432432,0.567568,1,0.648649,5.378378,113.0335778,18.97127778
E01004434,0.78125,0.15625,0,0.4375,0.90625,5.5,88.48779167,33.99966667
E01027456,0,1,0,1,0,3,25.92693333,7.379977778
S01011955,0.037037,1,0,1,0.851852,4.592593,34.45425926,5.390907407
E01001045,0.273585,0.415094,0,0.839623,0.320755,4.171429,109.1899543,57.54802688
E01032452,0,1,0,1,0.787879,5.575758,32.54695833,6.4866875
E01007445,0,0.978723,0.021277,1,0.829787,5.617021,45.026375,11.37425
E01021273,0.577778,0.822222,0.177778,1,0.933333,5.688889,43.30383333,8.54275
E01006308,0.017241,0.931034,0,0.931034,0.775862,6.333333,52.45430769,8.786538462
E01021157,0.929825,1,0,1,0.210526,4.105263,33.69369298,8.650184211
E01011174,0.1,0.733333,0,0.966667,0.583333,4.133333,49.79944118,7.273029412
E01027766,0.711864,0.830508,0.152542,0.983051,0,3.508475,23.78851389,4.659791667
S01008057,0.214286,0.714286,0.142857,1,0.964286,5.642857,74.4376875,11.385625
E01026473,0,0.931034,0.068966,1,0,3,16.26757778,2.517772222
E01032225,0.066667,1,0,1,1,5.933333,111.1936111,16.61033333
E01002646,0.290323,1,0,1,0.806452,5.870968,84.54933333,31.0437619
S01008037,0.066667,0.9,0,0.966667,0.9,5.566667,129.5125,16.118125
E01029644,0.642857,1,0,1,0.642857,4.928571,72.80081818,11.8565
E01020313,0,0.9,0,1,0,2.925,23.6228125,4.968
E01028154,0.078947,1,0,1,0.736842,4.394737,53.34294444,11.0235
E01033721,0.6,1,0,1,0.633333,5.766667,93.04405263,40.94759649
E01014738,0.210526,0.157895,0,0.815789,0.815789,4.578947,104.7427778,20.33644444
E01006616,0,1,0,1,0.851852,5.518519,72.81385714,12.57685714
W01000367,0.857143,0.97619,0,0.97619,0.619048,5.809524,34.84770588,7.621294118
E01017041,0.931034,0.206897,0.793103,1,1,8.931034,56.06571429,11.125
S01011028,0.973684,1,0,1,0.473684,5.447368,84.33383333,11.14916667
E01006759,0.954545,0,0.045455,0.045455,1,5,60.94329167,14.359625
E01012924,0.75,0.55,0,0.725,0,4.552632,45.80334314,12.80276471
E01025896,0.071429,0.904762,0,0.928571,0.690476,4.190476,45.84735897,8.325846154
E01022898,0,0.973684,0,0.973684,0.763158,5.447368,55.83621212,6.913818182
E01007954,0.793103,1,0,1,0.344828,4.689655,42.85833036,10.95871429
W01001868,0.142857,1,0,1,0.971429,5.885714,52.40675758,9.308
E01033731,0.944444,0.296296,0.12963,0.685185,0,4.351852,92.3307619,40.78229365
S01012915,0.307692,0.576923,0,0.923077,0.730769,4.884615,146.005375,17.59942708
95GG27S2,0.967742,0,0,0,0.870968,4.677419,96.53272727,18.90118182
W01000450,0.46988,0.53012,0,0.578313,0,2.084337,43.70247368,10.60113158
E01029822,0.8,0.85,0.35,1,0.7,5.15,67.54760833,17.35475833
S01008429,0.903226,0.290323,0,1,0.903226,7.516129,75.85637121,13.18137879
E01014641,0,0.956522,0,1,0.934783,4.847826,29.32015686,6.838490196
E01020599,0.846154,1,0,1,0,3,42.50800877,9.889894737
E01015375,0.944444,0.962963,0,0.962963,0.962963,8.592593,105.7241667,18.48928571
S01007178,0.225806,1,0,1,0.225806,3.677419,23.627875,5.173125
S01011975,0,1,0,1,0,2.034483,11.6935641,1.457948718
E01019855,0.880952,0.119048,0,0.119048,0.02381,3.02381,33.34053542,10.09056667
S01009047,0,1,0,1,0,1,52.164875,7.796625
E01004921,0.484848,0.757576,0.242424,1,0.939394,6.848485,51.50048889,10.57987778
E01018145,0.102564,0.435897,0.487179,0.923077,0.769231,4.974359,128.85825,19.1198
E01015391,0,0.925926,0,1,1,5.888889,68.99834091,10.49163636
E01028458,0.304348,0.608696,0.391304,1,0.869565,5.26087,40.18504545,7.713454545
E01000408,0.515152,0.181818,0,0.636364,0.606061,4.333333,79.33018182,13.50928788
E01025873,0.113208,1,0,1,0,3,41.67433333,10.99753704
E01004222,0.216667,0.65,0.316667,0.983333,0.033333,3.9,82.56888235,26.87944118
E01014886,0.204545,1,0,1,0.909091,6.022727,62.90777222,9.597633333
S01008680,0.25,1,0,1,0.041667,4.041667,12.9275,2.44875
E01000719,0.777778,0.222222,0,0.222222,0.777778,5.044444,38.99791667,8.614666667
E01026713,0.408163,0.918367,0,0.918367,0,3,50.29433333,12.35035417
E01009281,0.367347,0.938776,0,0.938776,0.734694,5.408163,113.4390938,15.56659375
E01017992,0.862069,0.758621,0.241379,1,0.896552,8.137931,96.45894048,9.728047619
E01018650,0.056818,0.988636,0,0.988636,0,3.011494,21.9646358,5.607907407
E01016850,0.060606,0.515152,0.454545,0.969697,0.545455,4.636364,43.17371296,9.658944444
E01014341,0.227273,0.977273,0,1,0.704545,5.340909,67.89490196,9.499539216
E01007734,0,1,0,1,0.925926,4.814815,94.92018182,14.66163636
S01010810,0,0.823529,0,0.941176,0,1,37.34846875,7.0538125
E01025723,0.038462,0.615385,0.346154,1,0.846154,5.346154,46.29481818,9.603454545
E01011158,0.382353,0.970588,0,1,0.794118,5.838235,64.42470238,9.061357143
E01023349,0.575,0.75,0.25,1,1,6,78.22303846,11.46765385
S01009254,0,1,0,1,1,5,161.3034583,20.48691667
E01001477,0,0.944444,0,0.972222,0.944444,5.75,46.9884375,9.32375
E01018481,0.144231,0.778846,0,0.894231,0,1.298077,41.01485897,10.56258547
E01028058,0.43956,0.67033,0.021978,0.703297,0,3.238636,48.1134,13.20084286
E01006880,0.166667,1,0,1,0.933333,6.033333,59.24541667,9.141666667
E01031482,0.631579,1,0,1,0.421053,9.684211,69.08153846,9.656153846
E01011949,0.042553,1,0,1,0.93617,5.914894,55.66614286,8.15
W01001016,1,1,0,1,0,3,31.67451389,9.684236111
E01020852,0,0.966667,0,0.966667,0,2.949153,28.76753846,5.435333333
E01033617,0.127273,0.218182,0,0.681818,0,2.931373,98.55777778,45.85324444
E01004330,0.882353,0.411765,0.588235,1,1,6.235294,179.4949722,100.2814306
E01033353,0.771429,0.171429,0,0.733333,0.142857,4.039216,35.97285882,10.85271176
E01003290,0.708333,1,0,1,0.916667,6.666667,119.6207407,11.09481481
E01006753,0.785714,0.214286,0,0.214286,0.928571,4.678571,42.58201923,9.191057692
E01033421,0.25,0.783333,0,0.883333,0.483333,4.982759,65.81428571,20.43059524
E01028973,0.192308,0.397436,0.397436,0.794872,0,3.371795,41.33627874,10.82478161
E01030120,0.238636,0.943182,0,0.954545,0,1.431818,27.78116092,6.273398851
E01004019,0.793103,0.758621,0,0.862069,0.758621,5.689655,69.25076852,34.29587963
E01023884,0.684211,1,0,1,0.824561,5.684211,134.5137778,19.16327778
E01020210,0.21875,0.78125,0,0.78125,0.71875,4.84375,47.89941667,7.803583333
S01010837,0.947368,0.947368,0,0.947368,0.947368,5.789474,60.55145,10.962925
E01026339,0,0.962963,0,0.962963,0,1,24.14805357,5.72102381
S01012798,0.114286,0.885714,0,0.885714,0.085714,2.828571,57.6975,14.2215
S01009259,0.291667,1,0,1,0.958333,4.916667,101.1285417,21.51779167
E01005766,0.711538,0.884615,0,0.903846,0.769231,5.826923,168.6958462,31.965
E01024952,0.8,1,0,1,0.72,7.4,45.23493939,8.750606061
E01015269,0.745098,0.843137,0.137255,0.980392,0.137255,3.313725,56.7813125,10.3161875
S01013027,0,1,0,1,0,3,32.62075,9.237875
E01009482,0,0.315789,0.315789,1,0.894737,5.473684,44.265,8.222
S01011080,0.931818,0.068182,0,0.068182,0,3,35.88128431,10.07426471
E01012752,0.459459,1,0,1,0.324324,5.108108,38.6779,6.869833333
E01011052,0.866667,1,0,1,0.444444,6.222222,30.77279167,11.97365625
E01010937,0.073171,0.97561,0,0.97561,0.097561,3,36.75828175,8.242384921
E01014102,0.212766,0.829787,0,0.851064,0.595745,4.638298,57.64437879,14.83671212
E01010025,1,0,0,0,0.705882,5.117647,62.01907143,10.43228571
E01014390,0.85,0.5,0.5,1,0.7,5.2,51.01792593,10.32527778
S01007313,0,0.606061,0,0.969697,0,1.15625,20.64597222,4.499203704
E01006282,0.395349,0.953488,0,0.976744,0.767442,6.27907,69.36757843,9.06895098
E01021614,0.085106,0.553191,0.425532,1,0,2.957447,32.17391667,8.347347222
S01010346,0.066667,0.9,0.1,1,0.966667,5.833333,72.730625,11.0575
E01020582,0.105263,1,0,1,0,3.026316,27.73916667,5.981611111
E01014206,0.15625,0.8125,0.125,0.9375,0.90625,4.78125,69.17358333,16.99058333
E01013438,0,0.978261,0.021739,1,0,3,33.57856522,8.215775362
S01010264,0.096154,0.25,0.153846,0.980769,0.288462,3.903846,46.09726923,13.40453846
E01005768,0.108108,0.837838,0,1,0.945946,5.783784,79.82804762,11.41695238
S01007083,1,1,0,1,0,4,25.10166667,5.270833333
E01010922,0.115385,1,0,1,0.012821,3.012821,45.79186,13.67744
E01018617,0,0.964286,0,1,0.857143,5.678571,51.7115,6.586033333
E01027906,0.621622,0.864865,0,0.864865,0,3.216216,39.6951,7.648955556
E01021001,0.882353,1,0,1,0,4,30.05311111,8.153111111
E01026512,0.196078,0.862745,0,0.882353,0,2.843137,39.47474242,9.918863636
E01020241,0.336283,0.663717,0,0.823009,0.00885,2.053097,24.28807143,5.090114286
E01022568,0.6,1,0,1,0.84,5.6,187.1573125,20.789
E01014002,0.181818,0.945455,0,1,0,2.909091,34.73602564,8.501538462
E01005703,0.935484,0.064516,0,0.064516,0.967742,4.935484,91.77863636,15.85709091
E01031158,1,1,0,1,0.952381,5.904762,43.07433333,9.303037037
E01013750,0.733333,1,0,1,1,7.2,64.6011,11.2645
E01015307,0.657895,0.868421,0,1,0.657895,6.236842,111.5225,27.115
E01001431,0.068966,0.965517,0,0.965517,0.827586,4.586207,35.55916667,6.443333333
E01033697,0.461538,0.538462,0.230769,1,0.871795,5.717949,99.02776667,17.01535
E01014153,0.013333,0.72,0.24,0.96,0.706667,4.410959,136.5259167,16.29405556
E01003565,0.916667,1,0,1,0.833333,6.583333,72.39657576,47.53669697
E01018733,1,0.018868,0,0.018868,0,3.226415,56.37891036,12.28633473
E01001601,0.785714,0.678571,0,0.678571,0.857143,5.928571,60.72919231,15.01276923
E01022535,0.058824,0.960784,0,0.960784,0,2.921569,29.50343333,6.608055556
E01019737,0,0.909091,0,0.969697,0,1.969697,32.77004902,9.404137255
E01012261,0.944444,0.583333,0.25,1,0.944444,5.833333,88.16130769,12.67037179
E01028592,0,0.457143,0.485714,1,0.828571,5.114286,51.73754545,9.706636364
E01031877,0.126984,0.722222,0,0.865079,0.007937,1.128,49.89006522,10.62468841
E01025327,0.666667,0.333333,0,0.333333,0,3.666667,43.41303571,11.13240476
E01008718,0.864865,0.810811,0.027027,0.837838,0.702703,4.945946,77.87022917,23.33044583
E01024345,0.185185,0.592593,0.024691,0.925926,0.012346,2.691358,27.12302874,7.812982759
E01031906,0.886364,1,0,1,0,4.863636,100.7205294,46.54917647
E01001606,0.956522,0.956522,0,0.956522,0.956522,6.391304,74.28230769,12.8925
E01022900,0.264706,1,0,1,0.970588,6.941176,32.07088889,6.804444444
E01011532,0.933333,0.766667,0.066667,0.766667,0.766667,6.633333,34.146375,8.388277778
E01022905,0.212121,0.969697,0,1,0.818182,7.060606,100.2051538,10.079
E01009862,0.076923,1,0,1,0.794872,5.410256,43.35555,8.353
E01006413,0.870968,0.129032,0,0.129032,0,2.870968,40.86705952,12.02822619
E01023985,0.152542,0.864407,0,0.864407,0,3.793103,24.99883333,6.426272727
E01015574,0.814815,1,0,1,0.925926,5.851852,78.08611538,12.23667949
E01031834,0.911765,0.088235,0,0.088235,0.970588,4,81.32316667,18.86827381
E01005373,1,0.142857,0,0.142857,0.392857,4.25,51.07845,12.18965
S01011328,0,1,0,1,0,1,16.96125,3.2515625
E01006181,0.482759,0.37931,0.62069,1,1,5.793103,100.8258333,12.81914286
E01027318,0.777778,0.944444,0,0.944444,0.944444,4.888889,34.39714286,10.81142857
S01011576,0,1,0,1,1,6,352.72,59.85333333
E01022594,0.538462,0.846154,0,0.846154,0,3.307692,37.38189167,6.4097
E01024837,0.55,0.85,0.15,1,0.825,5.45,49.59417593,8.489046296
E01033572,0.77551,0.469388,0,0.489796,0.5,4.835052,93.779125,53.01807738
E01007236,1,0,0,0,1,4.961538,135.7766364,20.81475758
E01013505,0.857143,1,0,1,1,6,72.12766667,11.09964815
E01018547,0.558824,1,0,1,0.911765,4.882353,59.48734259,10.37951852
E01011297,0.320988,0.864198,0,0.888889,0,3.1375,50.32270455,11.57793939
E01020503,0.232558,1,0,1,0,3.186047,27.0144537,8.927351852
S01012788,0,1,0,1,1,6,16.0225,6.029166667
E01025968,0.195122,0.804878,0.195122,1,0.829268,5.365854,81.50187222,12.67172778
E01017824,0.04,0.86,0,0.96,0.66,4.2,53.34570588,18.67364706
E01031342,0.390625,0.96875,0,0.96875,0.5625,3.984375,32.29465882,8.852482353
E01028651,0.93617,0.978723,0,0.978723,0,3.914894,38.99255556,12.51707407
E01026774,0.169231,0.861538,0,0.892308,0,3,39.74070139,5.928916667
E01029389,0.914894,0.893617,0,0.893617,0,4.659574,58.20681579,13.7289386
E01011805,0.418182,1,0,1,0,3.145455,64.825625,37.45458929
S01009419,1,0,0,0,1,6,29.52683333,6.878097222
S01010274,0.11236,0.022472,0,0.910112,0.157303,3.376471,72.6476,67.5135
E01016671,0.142857,0.666667,0.095238,0.873016,0.507937,4.587302,74.33809615,18.76775
E01015692,0.916667,0.958333,0,0.958333,0.833333,8.166667,103.2421,14.6296
E01020084,0.771429,1,0,1,0,4.114286,53.02961458,15.35641667
E01005322,0.5,0.966667,0,0.966667,0.966667,5.896552,41.075,2.406666667
E01000423,0.884615,1,0,1,0.923077,5.846154,77.60853333,16.99986667
E01026494,0.164835,0.945055,0,0.978022,0,1.155556,43.66291667,10.88954167
E01010484,0.84,1,0,1,0.92,8.28,57.55728571,10.71921429
E01030897,0.272727,1,0,1,0,4.242424,27.36548333,7.744538889
E01002729,0.413793,0.827586,0,0.982759,0.896552,6.964912,57.2140625,10.638125
E01015006,0.060606,0.939394,0,0.969697,0.909091,5.69697,67.16011111,9.102444444
E01029191,0.828571,0.971429,0,0.971429,0,2.428571,39.65784524,11.95376429
E01016463,0.666667,0.875,0.083333,0.958333,0.75,6.75,79.09714286,13.06
S01009604,0.2,1,0,1,0,3,36.70738095,7.106190476
S01011084,0.027778,0.972222,0,0.972222,0,2.444444,25.76025,6.05725
E01007085,0.565217,0.826087,0,0.869565,0.956522,5.73913,60.866875,10.565625
E01022698,0.145833,1,0,1,0.895833,5.770833,64.86356481,11.33781481
E01020611,0.609756,0.804878,0,0.804878,0.097561,3.121951,27.17911765,5.742333333
E01032064,0.5,1,0,1,0.923077,5.346154,157.5299394,16.15060606
E01011073,0.409091,0.977273,0,0.977273,0.477273,4.295455,35.48120313,7.148369792
E01028819,0.127273,0.618182,0.236364,0.927273,0.763636,5.236364,49.2754881,10.62059921
E01027742,0.178947,0.810526,0,0.852632,0,1,45.33566667,9.18562963
E01022451,0.171429,0.971429,0,0.971429,0,5.171429,28.81955303,8.920590909
E01030096,0.193548,0.887097,0,0.887097,0,2.225806,31.94707246,7.935742754
E01012326,0.76,1,0,1,0.88,6.52,111.487,12.88183333
E01011587,0.75641,0.538462,0.192308,0.782051,0.641026,6.090909,82.35792157,15.03015686
E01009803,0.868421,0.131579,0,0.131579,1,5.105263,61.91874444,11.83921111
S01012840,0,0.909091,0,1,0.909091,5.727273,51.52313333,9.874533333
E01023139,0,1,0,1,0.861111,5.694444,115.9628929,14.35189286
E01032421,0,0.132184,0,0.132184,0.114943,2.482759,116.4975926,13.68055556
W01001363,0.033333,0.966667,0.033333,1,0,3.533333,31.94202222,10.25218889
S01013242,0.45,0.55,0,0.6,0,1.3,17.608125,2.529791667
E01016517,0.866667,0.8,0.2,1,1,8.8,103.4675,59.28027778
S01010885,0,0.952381,0,1,0.666667,5.285714,63.11427778,10.89338889
E01026485,0.474576,0.508475,0,0.525424,0,2.355932,32.38360802,6.711179012
E01004636,0.657895,0.605263,0.394737,1,0,4.263158,137.9696765,81.16821569
E01018836,0.839286,0.125,0,0.142857,0,3.017857,36.39841667,7.902275
E01032730,0.387097,0.290323,0.645161,0.967742,0.419355,4.516129,89.79038462,41.86153846
E01004980,0.8125,0.15625,0.03125,0.1875,0.6875,4.21875,202.8801111,15.36961111
E01013199,0,1,0,1,0.814815,5.592593,175.673,18.01616667
E01001159,0.418605,0.906977,0,0.906977,0.697674,5.627907,94.51383929,14.75921429
E01001588,0.34375,0.8125,0.125,0.9375,0.71875,5.4375,75.48423077,12.57542308
E01005147,0.032609,0.76087,0,0.98913,0.532609,4.75,66.87268421,10.27747368
E01027610,1,1,0,1,0,4,27.99384444,10.89691111
E01031812,0.826923,0.846154,0.153846,1,0.980769,8.134615,89.43775926,14.38459259
W01000965,0.625,0.321429,0,0.375,0,3,44.89157292,11.04709375
E01006346,0,0.986111,0,0.986111,0.75,5.458333,61.075,9.560970588
E01007298,0.941176,0.911765,0,0.911765,0.088235,4.058824,45.28505556,10.60957407
E01001674,1,1,0,1,1,6.909091,27.81928571,7.364285714
W01000304,0.777778,0.2,0,0.2,0,2.977273,34.02979167,8.3159375
E01007630,0.023256,1,0,1,0,3.953488,28.20779412,7.227029412
S01008975,0.826087,0.086957,0.043478,0.26087,1,6.173913,52.63735714,12.1227381
E01016842,1,0.769231,0.230769,1,0,6.769231,57.1645,22.4925
E01015114,0.204545,0.954545,0,1,0.590909,5.136364,56.38730769,11.52374359
E01016281,0.514286,0.942857,0.028571,0.971429,0.742857,5.371429,67.14175,15.279
E01030979,0,0.655172,0.344828,1,0.827586,5.034483,47.04396667,9.897233333
E01018191,0.173913,0.130435,0.73913,0.869565,0,2.869565,61.585,12.27481111
W01001038,0.9,0.85,0.075,0.925,0.525,5.875,44.87345833,9.380451389
S01008726,0.823529,1,0,1,0.941176,8,50.38,9.5375
E01018515,0.654321,0.37037,0,0.382716,0,1.580247,91.4374186,18.77362403
E01019169,0.837209,1,0,1,0,4.837209,34.53813333,9.050777778
E01030142,0.733333,0.577778,0.333333,0.911111,0,6.261905,101.0174167,44.73777333
E01003105,0.59375,0.96875,0,1,0.4375,5.625,52.20131818,13.28395455
W01001138,0.878788,0.121212,0,0.121212,0,2.878788,37.20445,9.1558
W01001752,0.84375,0,0.15625,0.15625,1,4.96875,73.9315,12.994
E01005556,0.018182,0.563636,0.436364,1,0,3.563636,34.63469444,8.44912037
E01016088,0.966667,1,0,1,1,9.133333,117.3853333,18.82288889
E01024375,0.153061,0.857143,0,0.908163,0,3.785714,35.75279778,7.541089444
E01006498,0.933333,1,0,1,0.5,5,44.39711905,9.847946429
