"","LSOA","age_rank","edu_rank","disab_rank","children_rank","housing_rank","income_rank","final_BII_RANK","rank_sum","final_BDDI_RANK"
"396","E01000411",16045,25633,6137,7290,1449,7946,18704,83204,6295
"397","E01000412",9153,15858,1941,4385,1948,3460,26449,63194,2426
"398","E01000413",14866,25583,5661,8372,8801,9452,17610,90345,8106
"399","E01000414",14210,14871,7053,9908,5648,15584,21520,88794,7724
"400","E01000415",20000,16224,6271,13372,2684,3940,18302,80793,5719
"401","E01000416",9744,20265,10147,4434,23753,24580,6178,99101,10637
"402","E01000417",14858,15917,12471,12229,22631,18616,293,97015,9973
"403","E01000418",8423,14229,3572,5494,21774,21202,2259,76953,4913
"404","E01000419",25710,23526,14276,15682,1345,6881,90,87510,7369
"405","E01000420",19860,20854,14390,13148,8523,12111,361,89247,7839
"406","E01000421",27719,22594,9427,20160,486,3907,4235,88528,7633
"407","E01000422",1537,17412,11551,3701,33665,30732,8249,106847,13032
"408","E01000423",20740,12670,4755,7768,1275,4687,691,52586,1135
"409","E01000424",22460,10952,17787,29129,11333,4182,5088,100931,11152
"410","E01000425",25866,18206,14121,5327,3792,4410,689,72411,3977
"411","E01000426",12457,12273,3498,13986,13951,12972,1355,70492,3610
"412","E01000427",24120,17258,9944,21876,21456,14584,1714,110952,14350
"413","E01000428",21102,17123,26368,22490,27782,23257,19867,157989,28739
"414","E01000429",1536,19779,20956,3255,28129,29954,16144,119753,17223
"415","E01000430",2856,15050,5295,995,23116,20618,4822,72752,4055
"416","E01000431",5947,20450,20652,2662,28563,29906,29611,137791,23038
"417","E01000433",4131,26856,15263,1943,31063,28367,24069,131692,21080
"418","E01000434",5342,29438,28458,4110,33015,29106,7707,137176,22825
"419","E01000435",10518,25903,14994,5627,28577,27235,4200,117054,16367
"420","E01000436",21095,20324,2450,7300,4370,3461,267,59267,1841
"421","E01000437",13760,20319,8318,9934,11916,15557,3193,82997,6249
"422","E01000438",10229,23926,9920,2971,11016,16546,7125,81733,5933
"423","E01000439",9923,26088,10972,4472,19958,23163,22501,117077,16372
"424","E01000440",24059,24009,9913,16432,3639,3165,4749,85966,6970
"425","E01000441",6117,26981,18792,3334,28765,27413,16983,128385,19987
"426","E01000442",17658,26717,12866,9234,12982,15746,424,95627,9582
"427","E01000443",13422,23954,13963,10491,21840,16904,7783,108357,13490
"428","E01000444",25450,14299,4700,12346,3252,1788,14432,76267,4777
"429","E01000445",23355,18424,5932,11597,652,2349,9047,71356,3779
"430","E01000446",13256,14999,4586,10849,3096,3462,10311,60559,2041
"431","E01000447",11545,10220,6308,14393,15370,11710,26435,95981,9688
"432","E01000448",24162,13323,6193,12297,1113,1311,12174,70573,3626
"433","E01000449",27538,10275,13775,17416,6272,1626,23223,100125,10930
"434","E01000450",8802,20107,9844,3112,23263,20040,11569,96737,9901
"435","E01000451",13711,21477,2437,6949,2077,4927,11289,62867,2374
"436","E01000452",13299,16546,2687,4618,2874,8215,6110,54349,1316
"437","E01000453",14067,18739,4353,4236,302,7182,9364,58243,1725
"438","E01000454",13451,21443,14133,10757,22497,19148,22830,124259,18659
"439","E01000455",12916,22303,2229,5042,2092,6442,12724,63748,2500
"440","E01000456",14065,19770,4759,3556,347,3941,10280,56718,1565
"441","E01000457",14903,9997,11506,24633,9767,13685,14943,99434,10720
"442","E01000458",28552,13403,17605,25127,13404,5686,4850,108627,13586
"443","E01000459",24393,17631,18213,27578,20641,20148,8305,136909,22746
"444","E01000460",21658,8926,2117,12938,3906,2770,12813,65128,2714
"445","E01000461",18003,12353,4656,6882,905,3463,17306,63568,2471
"446","E01000462",18871,12204,25282,22708,17452,16886,19997,133400,21645
"447","E01000463",15363,11911,3040,4237,3184,2990,4892,45617,600
"448","E01000464",7550,19176,18660,8271,31663,27851,6902,120073,17322
"449","E01000465",7622,22338,20592,11965,33397,28423,12480,136817,22710
"450","E01000466",5114,15154,8099,3509,32639,25752,18202,108469,13529
"451","E01000467",5452,19154,11026,1796,26984,23622,2313,90347,8107
"452","E01000468",765,10068,1163,270,22203,23705,6978,65152,2721
"453","E01000469",3145,11305,2940,2969,22759,22294,11249,76661,4847
"454","E01000470",4786,25034,10844,4146,33604,29206,24693,132313,21281
"455","E01000471",8097,25021,413,7001,15459,16435,7,72433,3984
"456","E01000472",1930,13001,301,4843,18285,22287,15390,76037,4726
"457","E01000473",3534,30725,438,2218,24276,22491,12391,96073,9715
"458","E01000474",5368,30937,395,1675,20692,19807,127,79001,5334
"459","E01000475",5475,25319,355,4151,19489,20149,12576,87514,7370
"460","E01000476",11387,30101,606,6480,15213,17450,7162,88399,7601
"461","E01000477",3133,31554,49,1928,14997,18346,10211,80218,5601
"462","E01000478",6629,27473,906,2812,20128,21070,12584,91602,8479
"463","E01000479",16604,7989,5815,7365,3648,17754,917,60092,1968
"464","E01000480",13092,4710,1527,5766,5244,11928,162,42429,429
"465","E01000481",6799,10260,2003,3454,24092,23861,15359,85828,6934
"466","E01000483",4743,22945,9497,2866,29686,28816,12814,111367,14504
"467","E01000484",5618,24284,16565,4502,33254,30229,1009,115461,15847
"468","E01000485",22801,21115,17469,9325,24225,27236,69,122240,18000
"469","E01000486",14143,8297,767,3997,4421,14585,685,46895,676
"470","E01000487",15620,17639,7337,8162,20633,20041,1832,91264,8375
"471","E01000488",5076,7859,4147,11241,22682,20730,3551,75286,4555
"472","E01000489",16196,4408,11572,20359,24336,24983,1059,102913,11784
"473","E01000490",2649,3448,8854,30758,23129,20870,2598,92306,8686
"474","E01000491",6174,3335,4976,15150,24896,21203,9442,85176,6760
"475","E01000492",13998,5332,2521,5854,16370,14416,4098,62589,2323
"476","E01000493",14672,6579,2958,9313,10133,14075,818,58548,1760
"477","E01000494",15148,8093,12252,16629,21781,21533,12477,107913,13349
"478","E01000495",11034,5351,19010,31860,29712,28299,1887,127153,19609
"479","E01000497",13045,21491,8196,21445,24890,23951,17952,130970,20841
"480","E01000498",8144,28084,4831,3354,20239,26756,4185,95593,9571
"481","E01000499",3931,20736,3367,1688,21335,25904,20845,97806,10211
"482","E01000501",5263,19930,4271,6336,30276,29865,6255,102196,11551
"483","E01000502",5610,15439,4986,2350,23006,28198,11080,90669,8188
"484","E01000503",10952,15596,7076,10605,24791,24424,9852,103296,11924
"485","E01000504",6679,3990,4768,12398,24837,19670,4120,76462,4807
"486","E01000505",10611,10045,4955,13118,28400,21420,672,89221,7833
"487","E01000506",2479,20213,4884,10380,27122,25048,23877,114003,15389
"488","E01000507",13553,6475,5147,9330,20568,22794,4067,81934,5988
"489","E01000508",4502,24211,5794,4925,30307,29400,16990,116129,16081
"490","E01000509",10452,26210,9586,13546,11971,24836,15558,112159,14772
"491","E01000510",9604,24217,1257,7293,13588,25228,14545,95732,9612
"492","E01000511",7434,15423,1364,1039,16210,23945,12855,78270,5189
"493","E01000512",10394,5754,2942,16350,14288,19248,1218,70194,3557
"494","E01000513",13236,17097,12526,3295,9953,16737,733,73577,4207
"495","E01000514",7194,14922,1073,3293,8659,13692,15347,64180,2559
"496","E01000515",5315,19394,2880,4041,27225,25448,1014,85317,6794
"497","E01000516",5288,13032,210,8180,10408,17755,10206,65079,2707
"498","E01000517",17347,15198,1889,7910,6517,10637,362,59860,1937
"499","E01000518",8841,20592,8263,8369,25404,23239,4198,98906,10582
"500","E01000519",5927,17813,6800,2601,19693,21861,278,74973,4483
"501","E01000520",11861,15401,6444,6177,19193,18736,5859,83671,6402
"502","E01000521",2432,25754,17273,9002,29717,32201,8802,125181,18989
"503","E01000522",3124,20081,3896,1791,30579,27906,3331,90708,8195
"504","E01000523",2627,23044,3224,2757,26543,25603,17419,101217,11232
"505","E01000524",4318,19470,7753,9420,30472,30344,26397,128174,19930
"506","E01000525",4424,17569,10593,9084,30527,27907,9058,109162,13756
"507","E01000526",7515,27133,22353,6171,33511,31469,1659,129811,20459
"508","E01000527",7120,22668,9327,5564,29134,25909,6487,106209,12804
"509","E01000528",5323,15876,11149,12349,32402,31279,9158,117536,16526
"510","E01000530",8942,6778,2234,9768,17326,15896,7360,68304,3202
"511","E01000531",10537,11570,18154,24495,28759,25295,11072,129882,20486
"512","E01000532",7193,4173,6812,19342,28066,19530,6018,91134,8328
"513","E01000533",6291,20563,18020,8947,30957,28939,15379,129096,20217
"514","E01000534",6091,5017,2692,7514,19583,19671,3453,64021,2538
"515","E01000535",6128,13413,2329,11946,23139,22866,8629,88450,7620
"516","E01000536",23283,7337,7281,5700,6683,13513,12567,76364,4792
"517","E01000538",20068,5492,1959,7580,2371,10844,5527,53841,1261
"518","E01000539",21693,10579,4149,11825,12233,8720,4053,73252,4158
"519","E01000540",25193,5194,5205,14611,120,11503,3736,65562,2783
"520","E01000541",13441,14559,4096,7205,14453,17323,14323,85400,6816
"521","E01000543",14230,17677,2757,7169,14284,20871,8650,85638,6879
"522","E01000544",2807,8330,8325,17720,31927,29541,549,99199,10668
"523","E01000545",3731,4787,3914,30095,25258,25049,130,92964,8864
"524","E01000546",6752,4013,10770,25079,22301,22096,3328,94339,9236
"525","E01000547",4163,2668,2980,17245,25159,22392,4965,79572,5477
"526","E01000548",4345,5070,6899,30992,27622,27120,11106,113154,15093
"527","E01000549",5749,1682,2366,30148,22014,18347,4226,84532,6606
"528","E01000550",8347,8867,19870,24569,32593,29107,14059,137412,22907
"529","E01000551",3125,15195,10789,15511,33618,32102,5354,115694,15930
"530","E01000552",2353,12328,10592,6363,33532,31864,6091,103123,11856
"531","E01000553",6074,13375,2635,16186,18293,23706,10992,91261,8374
"532","E01000554",6193,13320,5783,8864,23303,22500,10935,90898,8253
"533","E01000555",10840,7676,2016,4864,16854,16436,7493,66179,2858
"534","E01000556",2238,18746,2267,27278,21999,24661,13219,110408,14183
"535","E01000557",4095,11068,7035,26740,24120,21521,15553,110132,14080
"536","E01000558",10191,4827,8842,24634,24893,22893,6023,102303,11581
"537","E01000559",8749,3926,23046,29276,24955,22501,6801,119254,17066
"538","E01000560",8134,1790,2514,24415,20873,17196,16257,91179,8343
"539","E01000561",3827,3984,8257,22418,29092,23349,4476,95403,9505
"540","E01000562",23814,4504,6676,11393,13417,15411,633,75848,4680
"541","E01000563",21734,4379,4807,13832,4758,9453,135,59098,1821
"542","E01000564",4946,12637,948,1171,11036,18480,520,49738,882
"543","E01000565",12999,13038,4613,3635,24819,25681,444,85229,6773
"544","E01000566",17873,9560,3096,8276,6123,14239,160,59327,1850
"545","E01000567",11567,13845,4278,3698,16139,20150,16627,86304,7058
"546","E01000568",4313,1806,3465,14426,26822,2771,28144,81747,5941
"547","E01000569",22094,5468,2200,15922,5171,13163,33,64051,2544
"548","E01000570",12552,20830,4188,16566,21092,19808,24950,119986,17282
"549","E01000571",13478,15885,12746,15243,6772,20619,13483,98226,10360
"550","E01000572",14281,8328,663,4742,6142,15747,119,50022,896
"551","E01000573",10679,11030,522,5182,6620,16580,133,50746,953
"552","E01000574",8099,12842,383,3148,5032,10638,1958,42100,413
"553","E01000575",3675,17193,498,4004,11715,13727,10818,61630,2192
"554","E01000576",11922,13123,2977,8441,9515,16738,15921,78637,5264
"555","E01000577",1060,18858,3997,616,29153,28368,11601,93653,9044
"556","E01000578",12191,13535,19803,8738,26639,25753,14208,120867,17578
"557","E01000579",6221,3391,6745,16418,24839,24311,1370,83295,6321
"558","E01000580",10813,2349,2816,8055,24934,21545,6394,76906,4898
"559","E01000581",5520,2156,4704,6905,23520,17756,7192,67753,3110
"560","E01000582",8112,1888,415,1710,20513,14763,3396,50797,959
"561","E01000583",10764,1968,4171,21208,23009,17607,4210,82937,6232
"562","E01000584",9985,5876,3522,5547,16027,15216,10591,66764,2953
"563","E01000585",4616,2903,2919,6365,19515,16905,5023,58246,1726
"564","E01000586",1522,3098,2139,25276,22101,20843,4420,79399,5431
"565","E01000587",13356,19254,946,5605,3136,18065,1574,61936,2239
"566","E01000589",8805,19932,2713,4614,11062,18886,8593,74605,4408
"567","E01000590",13272,14830,2819,8247,8553,21546,723,69990,3522
"568","E01000591",8349,18706,380,3298,15956,16248,7972,70909,3679
"569","E01000592",13786,16742,2738,9491,22125,20151,6388,91421,8436
"570","E01000593",8066,18093,1739,6076,24275,22295,544,81088,5788
"571","E01000594",9035,22596,212,8701,10478,17757,4846,73625,4220
"572","E01000595",3158,25452,6986,1570,31501,29319,17359,115345,15805
"573","E01000596",5832,28087,13280,2022,33036,30332,20381,132970,21502
"574","E01000599",3282,16212,12150,6360,33519,32487,33121,137131,22808
"575","E01000601",3061,28712,23485,3179,33361,32838,24539,149175,26495
"576","E01000602",8146,26285,11681,8019,32220,29778,1625,117754,16593
"577","E01000603",4900,22870,12493,2247,28748,30446,11275,112979,15035
"578","E01000604",5883,23285,14825,3473,33448,31146,3370,115430,15832
"579","E01000605",7585,27393,13812,7334,33607,30947,22141,142819,24648
"580","E01000606",7718,20761,1970,3117,16782,19672,103,70123,3542
"581","E01000607",6079,14196,943,1475,6635,19245,648,49221,838
"582","E01000608",6022,20856,6335,4769,21309,20497,3808,83596,6380
"583","E01000609",8161,17476,1561,2854,16440,19809,1088,67389,3051
"584","E01000610",9607,21769,8902,2884,20982,21068,20340,105552,12603
"585","E01000611",5091,10373,896,2396,22460,20498,776,62490,2307
"586","E01000612",7907,21152,3013,2488,22204,24051,12886,93701,9058
"587","E01000613",4626,16178,3626,4521,21691,23839,7347,81828,5963
"588","E01000615",1460,2319,764,5830,15536,17462,27574,70945,3689
"589","E01000616",4353,20253,1075,6002,14941,17912,11345,75881,4687
"590","E01000617",9439,18903,3584,12644,20252,20620,10640,96082,9716
"591","E01000618",11464,22893,763,6531,15062,21655,2011,80379,5634
"592","E01000619",11640,26345,1586,6017,10677,21080,2562,79907,5531
"593","E01000620",17470,26800,9922,9749,9609,19380,10030,102960,11807
"594","E01000621",7672,25399,1095,6687,8328,20621,14021,83823,6430
"595","E01000622",2684,23325,644,2520,19886,21981,76,71116,3726
"596","E01000623",10439,15005,556,6254,6640,16906,165,55965,1476
"597","E01000624",18027,17864,7741,11262,5892,20622,163,81571,5900
"598","E01000625",14083,18661,8849,6955,21492,22194,382,92616,8783
"599","E01000626",5731,23463,11259,6104,32384,30547,7943,117431,16492
"600","E01000627",7282,25443,5229,7099,27285,26945,526,99809,10829
"601","E01000628",8121,23628,5517,15809,22414,25754,11302,112545,14896
"602","E01000629",10189,20218,1443,8362,7451,14586,17,62266,2278
"603","E01000630",4391,20240,1622,5980,28194,24047,3809,88283,7571
"604","E01000631",11292,18528,870,4850,10389,15905,7445,69279,3369
"605","E01000632",7172,30338,561,2682,3506,16249,12738,73246,4157
"606","E01000633",3783,31455,495,714,17480,20273,11164,85364,6807
"607","E01000634",3375,21292,975,1495,21098,20623,14765,83623,6390
"608","E01000636",6635,23496,716,3713,17564,16437,11571,80132,5576
"609","E01000637",8268,15179,7005,20018,25270,23180,124,99044,10617
"610","E01000638",2951,20792,5034,2882,25107,24041,17133,97940,10248
"611","E01000639",2549,7651,1298,25320,19128,20747,2756,79449,5442
"612","E01000640",2585,27295,1749,4216,23467,25298,1865,86475,7098
"613","E01000641",3549,17629,10038,5750,27354,26705,1472,92497,8738
"614","E01000642",3751,8707,3507,30268,23198,25300,6096,100827,11122
"615","E01000643",4402,17257,20834,7775,32869,31959,4878,119974,17280
"616","E01000644",6585,12296,8999,17083,24801,25133,1837,96734,9900
"617","E01000645",20756,2387,560,7749,2010,69,21834,55365,1415
"618","E01000646",17099,4441,11713,13742,8161,11054,13934,80144,5581
"619","E01000647",8713,7723,1184,2504,11447,7685,3844,43100,467
"620","E01000648",13462,4683,3557,5768,5140,7183,10675,50468,927
"621","E01000649",18342,4006,2019,7441,11583,11055,25193,79639,5491
"622","E01000650",25069,5193,7172,13679,20204,12500,15435,99252,10679
"623","E01000651",25933,6520,25689,10682,16221,11291,21947,118283,16758
"624","E01000652",22003,10356,6827,10638,7228,3464,15856,76372,4793
"625","E01000653",25451,4757,8426,11701,13882,6197,3561,73975,4289
"626","E01000654",18391,20998,7563,5733,4710,6443,1989,65827,2806
"627","E01000655",15670,18917,5241,5896,4698,5944,579,56945,1581
"628","E01000656",21963,20588,5108,11864,2377,5882,8371,76153,4755
"629","E01000657",17753,24708,8175,15596,18630,16037,19679,120578,17479
"630","E01000658",32581,24629,15012,28882,5518,7424,7785,121831,17886
"631","E01000659",11816,17441,4033,6058,2139,6395,12419,60301,2001
"632","E01000661",6934,19163,19506,4188,29926,30033,18579,128329,19970
"633","E01000662",9174,15487,8490,3905,19905,18869,19087,94917,9379
"634","E01000663",16449,19036,16124,3974,26389,20844,14099,116915,16320
"635","E01000664",12398,15695,7774,3510,20323,16409,29029,105138,12477
"636","E01000665",14685,15459,6446,7809,11033,10639,17091,83162,6285
"637","E01000666",29655,13268,2460,26331,3914,1972,15791,93391,8982
"638","E01000667",24356,15507,6814,13993,1175,1789,16960,80594,5684
"639","E01000668",9160,6713,6566,9953,15243,13514,11186,72335,3963
"640","E01000669",9046,8250,3859,7106,10256,9740,7672,55929,1471
"641","E01000670",14854,2304,2127,17746,11080,3697,12902,64710,2648
"642","E01000671",10574,4947,5588,12132,16026,11056,8145,68468,3229
"643","E01000672",19232,6002,3366,12048,4794,6198,10477,62117,2255
"644","E01000673",10096,3372,2257,3656,12064,7184,20187,58816,1776
"645","E01000674",11241,4608,9286,17340,21644,17758,10951,92828,8833
"646","E01000676",4374,4151,6451,21267,23249,22085,24079,105656,12633
"647","E01000677",3774,3220,1621,6575,10921,7947,14365,48423,786
"648","E01000678",9911,3442,1397,5585,10797,8216,16328,55676,1444
"649","E01000679",6119,7514,4198,3089,6265,6444,7028,40657,353
"650","E01000680",26649,10447,4855,21780,6248,3942,25024,98945,10588
"651","E01000681",13964,9259,3318,4095,721,172,19959,51488,1028
"652","E01000682",24564,11937,7006,8387,417,1790,1920,56021,1482
"653","E01000683",10938,12918,9060,8053,14005,12973,16831,84778,6676
"654","E01000684",16070,4742,1491,2345,1198,771,21356,47973,745
"655","E01000685",11486,14048,7449,2906,17844,16250,16088,86071,6990
"656","E01000686",27206,12619,16340,15058,15957,11504,11218,109902,13993
"657","E01000687",26178,13004,10262,16224,5325,10194,1372,82559,6146
"658","E01000688",21071,6559,6106,6528,6334,1627,2885,51110,992
"659","E01000689",15616,17550,17566,11856,23455,22393,20685,129121,20226
"660","E01000690",17990,8808,3510,7298,10014,4688,11357,63665,2481
